 5.79520458e+10 -5.54800712e+01  5.79520458e+10  1.76020583e+02 
 6.02256220e+10 -5.60903885e+01  6.02256220e+10  1.71515179e+02 
 6.25883952e+10 -5.66752992e+01  6.25883952e+10  1.67032903e+02 
 6.50438647e+10 -5.72350431e+01  6.50438647e+10  1.62579871e+02 
 6.75956673e+10 -5.77699297e+01  6.75956673e+10  1.58162032e+02 
 7.02475823e+10 -5.82803352e+01  7.02475823e+10  1.53785131e+02 
 7.30035373e+10 -5.87666978e+01  7.30035373e+10  1.49454666e+02 
 7.58676140e+10 -5.92295136e+01  7.58676140e+10  1.45175858e+02 
 7.88440542e+10 -5.96693306e+01  7.88440542e+10  1.40953626e+02 
 8.19372662e+10 -6.00867436e+01  8.19372662e+10  1.36792556e+02 
 8.51518312e+10 -6.04823883e+01  8.51518312e+10  1.32696885e+02 
 8.84925101e+10 -6.08569353e+01  8.84925101e+10  1.28670492e+02 
 9.19642506e+10 -6.12110839e+01  9.19642506e+10  1.24716879e+02 
 9.55721945e+10 -6.15455566e+01  9.55721945e+10  1.20839178e+02 
 9.93216853e+10 -6.18610933e+01  9.93216853e+10  1.17040139e+02 
 1.03218276e+11 -6.21584452e+01  1.03218276e+11  1.13322145e+02 
 1.07267738e+11 -6.24383707e+01  1.07267738e+11  1.09687212e+02 
 1.11476069e+11 -6.27016293e+01  1.11476069e+11  1.06137002e+02 
 1.15849501e+11 -6.29489782e+01  1.15849501e+11  1.02672836e+02 
 1.20394512e+11 -6.31811675e+01  1.20394512e+11  9.92957107e+01 
 1.25117832e+11 -6.33989373e+01  1.25117832e+11  9.60063150e+01 
 1.30026459e+11 -6.36030136e+01  1.30026459e+11  9.28050479e+01 
 1.35127660e+11 -6.37941063e+01  1.35127660e+11  8.96920391e+01 
 1.40428992e+11 -6.39729066e+01  1.40428992e+11  8.66671689e+01 
 1.45938306e+11 -6.41400848e+01  1.45938306e+11  8.37300886e+01 
 1.51663761e+11 -6.42962892e+01  1.51663761e+11  8.08802409e+01 
 1.57613838e+11 -6.44421445e+01  1.57613838e+11  7.81168801e+01 
 1.63797348e+11 -6.45782510e+01  1.63797348e+11  7.54390915e+01 
 1.70223450e+11 -6.47051839e+01  1.70223450e+11  7.28458107e+01 
 1.76901661e+11 -6.48234931e+01  1.76901661e+11  7.03358412e+01 
 1.83841871e+11 -6.49337031e+01  1.83841871e+11  6.79078722e+01 
 1.91054360e+11 -6.50363126e+01  1.91054360e+11  6.55604946e+01 
 1.98549810e+11 -6.51317954e+01  1.98549810e+11  6.32922160e+01 
 2.06339322e+11 -6.52206004e+01  2.06339322e+11  6.11014752e+01 
 2.14434431e+11 -6.53031521e+01  2.14434431e+11  5.89866551e+01 
 2.22847128e+11 -6.53798514e+01  2.22847128e+11  5.69460950e+01 
 2.31589873e+11 -6.54510762e+01  2.31589873e+11  5.49781012e+01 
 2.40675613e+11 -6.55171821e+01  2.40675613e+11  5.30809576e+01 
 2.50117805e+11 -6.55785033e+01  2.50117805e+11  5.12529340e+01 
 2.59930433e+11 -6.56353533e+01  2.59930433e+11  4.94922952e+01 
 2.70128031e+11 -6.56880260e+01  2.70128031e+11  4.77973075e+01 
 2.80725701e+11 -6.57367962e+01  2.80725701e+11  4.61662456e+01 
